datetime,ema_5,ema_15,CE_delta,CE_delta,PE_delta,PE_delta,CE_gamma,CE_gamma,PE_gamma,PE_gamma,CE_theta,CE_theta,PE_theta,PE_theta,CE_vega,CE_vega,PE_vega,PE_vega,avg_iv,iv_spread,pcr_oi,pcr_volume,futures_basis,spot_returns,futures_returns,delta_neutral_ratio
2025-11-18,25922.77812336431,25985.80026520764,,0.5791685717235053,,-0.4208314282764946,,0.0001074359591989289,,0.0001074359591989289,,-9.489754799014385,,-4.9588363555755635,,53.03544612102415,,53.03544612102415,18.051110260222835,0.9678560859349226,1.372692102035039,0.9974927289138502,0.000569233289997843,0.0,0.0,
2025-11-18,25918.53541557621,25976.33148205668,,0.5958673979061595,,-0.40413260209384055,,0.0001613034304086043,,0.0001613034304086043,,-7.186826420100385,,-2.6559079766615628,,52.5345389089048,,52.5345389089048,18.051110260222835,0.9678560859349226,1.372692102035039,0.9974927289138502,0.000569233289997843,0.0,0.0,
2025-11-18,25915.706943717472,25968.046296799595,,0.6102208722275746,,-0.38977912777242535,,0.00019719727716324632,,0.00019719727716324632,,-6.364454692222235,,-1.8335362487834133,,52.02598810083185,,52.02598810083185,18.051110260222835,0.9678560859349226,1.372692102035039,0.9974927289138502,0.000569233289997843,0.0,0.0,
2025-11-18,25913.82129581165,25960.796759699646,,0.6452787317875537,,-0.3547212682124464,,0.00027340783491669956,,0.00027340783491669956,,-5.367559725788487,,-0.836641282349665,,50.47593560788637,,50.47593560788637,18.051110260222835,0.9678560859349226,1.372692102035039,0.9974927289138502,0.000569233289997843,0.0,0.0,
2025-11-18,25912.564197207765,25954.45341473719,,0.6143912318264757,,-0.38560876817352435,,0.00020694111381696126,,0.00020694111381696126,,-6.192621986373518,,-1.6617035429346958,,51.86460735058004,,51.86460735058004,18.051110260222835,0.9678560859349226,1.372692102035039,0.9974927289138502,0.000569233289997843,0.0,0.0,
2025-11-17,25946.19279813851,25961.82798789504,,0.5908744251329852,,-0.40912557486701484,,0.000145447055045725,,0.000145447055045725,,-7.694036318800413,,-3.145623981757581,,52.90478775094954,,52.90478775094954,18.168208372548428,1.762545865929983,1.1431669022128434,1.438634713144517,0.00028568414059493974,0.003990729465979559,0.0037062107061807126,
2025-11-17,25968.61186542567,25968.28073940816,,0.5865260081445623,,-0.41347399185543765,,0.0001324442344779804,,0.0001324442344779804,,-8.193362572546436,,-3.644950235503603,,53.03753509603598,,53.03753509603598,18.168208372548428,1.762545865929983,1.1431669022128434,1.438634713144517,0.00028568414059493974,0.0,0.0,
2025-11-17,25983.55791028378,25973.926896982142,,0.5905935007304387,,-0.40940649926956124,,0.00014464182466774673,,0.00014464182466774673,,-7.722298553552,,-3.173886216509167,,52.91356377186707,,52.91356377186707,18.168208372548428,1.762545865929983,1.1431669022128434,1.438634713144517,0.00028568414059493974,0.0,0.0,
2025-11-17,25993.521940189188,25978.867284859378,,0.6413703397874894,,-0.35862966021251064,,0.00026236584943605836,,0.00026236584943605836,,-5.48361474141244,,-0.9352024043696072,,50.87286963660203,,50.87286963660203,18.168208372548428,1.762545865929983,1.1431669022128434,1.438634713144517,0.00028568414059493974,0.0,0.0,
2025-11-17,26000.164626792794,25983.190124251956,,0.6193208917240002,,-0.3806791082759998,,0.00021555397771779505,,0.00021555397771779505,,-6.064566560233986,,-1.5161542231911531,,51.87207253491752,,51.87207253491752,18.168208372548428,1.762545865929983,1.1431669022128434,1.438634713144517,0.00028568414059493974,0.0,0.0,
2025-11-17,26004.593084528533,25986.97260872046,,0.6117041214250151,,-0.38829587857498493,,0.000198235673302974,,0.000198235673302974,,-6.355231084739899,,-1.8068187476970672,,52.17669158561568,,52.17669158561568,18.168208372548428,1.762545865929983,1.1431669022128434,1.438634713144517,0.00028568414059493974,0.0,0.0,
2025-11-17,26007.545389685692,25990.282282630404,,0.619535576063075,,-0.380464423936925,,0.00021603207136575254,,0.00021603207136575254,,-6.057245905704425,,-1.508833568661592,,51.863186742878476,,51.863186742878476,18.168208372548428,1.762545865929983,1.1431669022128434,1.438634713144517,0.00028568414059493974,0.0,0.0,
2025-11-17,26009.513593123796,25993.178247301606,,0.597350230939965,,-0.40264976906003497,,0.00016308209134799543,,0.00016308209134799543,,-7.146765121349603,,-2.5983527843067704,,52.69480864910068,,52.69480864910068,18.168208372548428,1.762545865929983,1.1431669022128434,1.438634713144517,0.00028568414059493974,0.0,0.0,
2025-11-17,26010.8257287492,25995.712216388907,,0.5774044531543846,,-0.42259554684561534,,9.592617397554453e-05,,9.592617397554453e-05,,-10.329248598513574,,-5.780836261470741,,53.29453932271022,,53.29453932271022,18.168208372548428,1.762545865929983,1.1431669022128434,1.438634713144517,0.00028568414059493974,0.0,0.0,
2025-11-17,26011.7004858328,25997.929439340296,,0.5845033755248148,,-0.4154966244751852,,0.00012588252198984893,,0.00012588252198984893,,-8.485213429987688,,-3.936801092944856,,53.0970282445651,,53.0970282445651,18.168208372548428,1.762545865929983,1.1431669022128434,1.438634713144517,0.00028568414059493974,0.0,0.0,
2025-11-14,25977.8169905552,25986.944509422756,,0.5771539381561642,,-0.4228460618438358,,9.678745937666891e-05,,9.678745937666891e-05,,-10.251358445673215,,-5.720440002234393,,53.08932357879458,,53.08932357879458,16.495831661524694,2.7879535983636714,0.7038122332859175,0.44818351187703775,0.0001421758588058783,-0.0039748668477268545,-0.004117763879788461,
2025-11-14,25955.22799370347,25977.33269574491,,0.6140043737452597,,-0.38599562625474027,,0.00020604713626666554,,0.00020604713626666554,,-6.207669666734549,,-1.6767512232957271,,51.87983686360729,,51.87983686360729,16.495831661524694,2.7879535983636714,0.7038122332859175,0.44818351187703775,0.0001421758588058783,0.0,0.0,
2025-11-14,25940.168662468983,25968.922358776796,,0.6397807064738106,,-0.3602192935261894,,0.00026217993715824567,,0.00026217993715824567,,-5.474878942313684,,-0.9439604988748623,,50.74826692922577,,50.74826692922577,16.495831661524694,2.7879535983636714,0.7038122332859175,0.44818351187703775,0.0001421758588058783,0.0,0.0,
2025-11-14,25930.129108312656,25961.563313929695,,0.6046132377437632,,-0.39538676225623687,,0.0001836769000679582,,0.0001836769000679582,,-6.634860541900061,,-2.1039420984612383,,52.23329821390065,,52.23329821390065,16.495831661524694,2.7879535983636714,0.7038122332859175,0.44818351187703775,0.0001421758588058783,0.0,0.0,
2025-11-14,25923.43607220844,25955.124149688483,,0.6336953221782419,,-0.36630467782175813,,0.00024947655290004914,,0.00024947655290004914,,-5.609363269678108,,-1.0784448262392867,,51.036920015587484,,51.036920015587484,16.495831661524694,2.7879535983636714,0.7038122332859175,0.44818351187703775,0.0001421758588058783,0.0,0.0,
2025-11-14,25918.97404813896,25949.48988097742,,0.6138067958220754,,-0.3861932041779246,,0.00020558981087680833,,0.00020558981087680833,,-6.215421281627361,,-1.6845028381885399,,51.88759448025488,,51.88759448025488,16.495831661524694,2.7879535983636714,0.7038122332859175,0.44818351187703775,0.0001421758588058783,0.0,0.0,
2025-11-14,25915.999365425974,25944.55989585524,,0.620785685385846,,-0.379214314614154,,0.00022145563354299938,,0.00022145563354299938,,-5.966391277948862,,-1.43547283451004,,51.60517499863551,,51.60517499863551,16.495831661524694,2.7879535983636714,0.7038122332859175,0.44818351187703775,0.0001421758588058783,0.0,0.0,
2025-11-14,25914.01624361732,25940.246158873335,,0.5896299515361866,,-0.4103700484638134,,0.0001438628201288738,,0.0001438628201288738,,-7.740577599831116,,-3.209659156392294,,52.733011625749626,,52.733011625749626,16.495831661524694,2.7879535983636714,0.7038122332859175,0.44818351187703775,0.0001421758588058783,0.0,0.0,
2025-11-14,25912.69416241155,25936.471639014166,,0.5806631953897741,,-0.4193368046102259,,0.00011383901508066918,,0.00011383901508066918,,-9.100419093359616,,-4.569500649920794,,52.994565913028985,,52.994565913028985,16.495831661524694,2.7879535983636714,0.7038122332859175,0.44818351187703775,0.0001421758588058783,0.0,0.0,
2025-11-14,25911.812774941034,25933.168934137393,,0.6205150083655857,,-0.3794849916344143,,0.00022085065296136174,,0.00022085065296136174,,-5.975185686344791,,-1.4442672429059693,,51.616451627000245,,51.616451627000245,16.495831661524694,2.7879535983636714,0.7038122332859175,0.44818351187703775,0.0001421758588058783,0.0,0.0,
2025-11-13,25900.925183294028,25926.41656737022,,0.5744627603926994,,-0.4255372396073006,,9.932934412210735e-05,,9.932934412210735e-05,,-10.063182994596094,,-5.5322645511572714,,53.09570352819926,,53.09570352819926,21.10847697487749,1.5598747716920656,0.673088024799728,0.6679160419790104,4.944815220531055e-05,-0.0011925874322896712,-0.0012851913869459386,
2025-11-13,25893.66678886269,25920.508246448942,,0.5981609299991673,,-0.40183907000083274,,0.00018253529044993017,,0.00018253529044993017,,-6.663718338156379,,-2.132799894717557,,52.395576506083025,,52.395576506083025,21.10847697487749,1.5598747716920656,0.673088024799728,0.6679160419790104,4.944815220531055e-05,0.0,0.0,
