datetime,open,high,low,close,trend_signal,volatility_10,ema_5,ema_15,ema_gap,log_return,regime,regime_label,position,position_shifted,strategy_return,cumulative_market,cumulative_strategy
2025-05-02 11:30:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.699853325452,24346.402742296486,0.14870218903161,0.0,1,0,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 11:35:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.699902216973,24346.439899509427,0.1300991368007089,0.0,1,0,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 11:40:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.69993481132,24346.47241207075,0.1138265589652292,0.0,1,0,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 11:45:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.69995654088,24346.500860561908,0.0995914486084075,0.0,1,0,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 11:50:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.69997102725,24346.52575299167,0.0871379905402136,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 11:55:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.69998068484,24346.547533867717,0.0762427237241354,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 12:00:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.699987123226,24346.56659213425,0.066710371262161,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 12:05:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.699991415484,24346.583268117472,0.0583702335243287,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 12:10:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.69999427699,24346.59785960279,0.0510730601126852,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 12:15:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.699996184663,24346.61062715244,0.0446883314471051,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 12:20:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.69999745644,24346.621798758388,0.0391018925838579,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 12:25:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.69999830429,24346.63157391359,0.0342138910600624,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 12:30:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.69999886953,24346.640127174396,0.0299369780368579,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 12:35:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.69999924636,24346.6476112776,0.0261947380240599,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 12:40:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.69999949757,24346.6541598679,0.0229203172639245,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 12:45:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.69999966505,24346.659889884413,0.0200552252681518,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 12:50:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.6999997767,24346.664903648863,0.0175482872182328,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 12:55:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.69999985113,24346.66929069276,0.015354728053353,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 13:00:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.69999990076,24346.673129356164,0.0134353715402539,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 13:05:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.69999993384,24346.676488186644,0.0117559397585864,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 13:10:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.69999995589,24346.679427163315,0.0102864403961575,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 13:15:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.6999999706,24346.6819987679,0.0090006307509611,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 13:20:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.6999999804,24346.68424892192,0.0078755488430033,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 13:25:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.699999986933,24346.68621780668,0.0068911031958123,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 13:30:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.69999999129,24346.687940580843,0.0060297139316389,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 13:35:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.699999994195,24346.68944800824,0.0052759987847821,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 13:40:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.69999999613,24346.69076700721,0.0046164983323251,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 13:45:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.69999999742,24346.69192113131,0.004039435636514,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 13:50:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.699999998284,24346.6929309899,0.0035345059113751,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 13:55:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.69999999886,24346.693814616163,0.0030926924919185,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 14:00:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.69999999924,24346.694587789145,0.0027061058099207,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 14:05:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.69999999949,24346.695264315505,0.0023678425022808,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 14:10:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.699999999662,24346.695856276063,0.0020718621344713,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 14:15:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.69999999978,24346.69637424156,0.0018128793308278,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 14:20:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.69999999985,24346.69682746137,0.0015862693871895,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 14:25:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.699999999903,24346.6972240287,0.0013879856960556,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 14:30:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.69999999994,24346.697571025117,0.001214487474499,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 14:35:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.69999999996,24346.697874646976,0.0010626765324559,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 14:40:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.69999999997,24346.698140316104,0.0009298419608967,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 14:45:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.699999999983,24346.69837277659,0.0008136117139656,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 14:50:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.699999999997,24346.69857617952,0.0007119102447177,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 14:55:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.7,24346.69875415708,0.0006229214595805,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 15:00:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.7,24346.698909887447,0.0005450562784972,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 15:05:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.7,24346.69904615152,0.0004769242405018,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 15:10:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.7,24346.69916538258,0.0004173087108938,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 15:15:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.7,24346.69926970976,0.0003651451224868,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 15:20:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.7,24346.69936099604,0.0003195019780832,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 15:25:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.7,24346.699440871536,0.0002795642321871,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-02 15:30:00,24311.9,24589.15,24238.5,24346.7,1.0,0.0079877942185236,24346.7,24346.699510762595,0.0002446187027089,0.0,0,-1,0,0.0,0.0,0.04983582151494639,0.0295060142049544
2025-05-05 09:15:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24384.85,24361.00582191727,88.22208904136642,0.0046898279589179,2,1,1,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 09:20:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24410.283333333336,24373.523844177613,69.24641124452683,0.0,2,1,1,1.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 09:25:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24427.238888888893,24384.47711365541,55.29199872785102,0.0,2,1,1,1.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 09:30:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24438.5425925926,24394.061224448484,44.84809147946362,0.0,2,1,1,1.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 09:35:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24446.078395061733,24402.44732139242,36.887141772924224,0.0,2,1,1,1.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 09:40:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24451.10226337449,24409.785156218368,30.70629020357228,0.0,2,1,1,1.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 09:45:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24454.45150891633,24416.20576169107,25.82136469630132,0.0,2,1,1,1.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 09:50:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24456.684339277555,24421.82379147969,21.895934621381457,0.0,2,1,1,1.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 09:55:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24458.172892851704,24426.73956754473,18.6937698017864,0.0,2,1,1,1.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 10:00:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24459.165261901137,24431.040871601635,16.04693324861728,0.0,2,1,1,1.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 10:05:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24459.826841267422,24434.80451265143,13.834323040573508,0.0,2,1,1,1.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 10:10:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24460.267894178287,24438.09769857,11.9672036258562,0.0,2,1,1,1.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 10:15:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24460.561929452197,24440.97923624875,10.379417149531946,0.0,2,1,1,1.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 10:20:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24460.75795296813,24443.500581717653,9.020732657110784,0.0,2,1,1,1.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 10:25:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24460.88863531209,24445.706759002947,7.852302842482459,0.0,1,0,0,1.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 10:30:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24460.97575687473,24447.63716412758,6.8435394988482585,0.0,1,0,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 10:35:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.03383791649,24449.326268611632,5.96994673593872,0.0,1,0,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 10:40:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.072558610995,24450.80423503518,5.21160317691465,0.0,1,0,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 10:45:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.09837240733,24452.09745565578,4.5520859684475,0.0,1,0,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 10:50:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.11558160489,24453.22902369881,3.977697348153015,0.0,1,0,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 10:55:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.12705440326,24454.219145736457,3.4768999301450094,0.0,1,0,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 11:00:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.13470293551,24455.0855025194,3.039897272545204,0.0,1,0,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 11:05:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.139801957008,24455.843564704475,2.658316669258056,0.0,1,0,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 11:10:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.143201304672,24456.506869116416,2.3249647894554077,0.0,1,0,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 11:15:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.14546753645,24457.087260476863,2.033635993342614,0.0,1,0,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 11:20:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.14697835764,24457.59510291725,1.778959362556634,0.0,1,0,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 11:25:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.14798557176,24458.0394650526,1.5562746878240432,0.0,1,0,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 11:30:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.14865704784,24458.42828192102,1.3615305155690294,0.0,1,0,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 11:35:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.14910469856,24458.76849668089,1.1911993102767156,0.0,1,0,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 11:40:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.14940313237,24459.06618459578,1.0422061359240615,0.0,1,0,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 11:45:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.14960208825,24459.326661521307,0.9118681952240876,0.0,1,0,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 11:50:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.149734725503,24459.554578831143,0.7978432216768852,0.0,1,0,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 11:55:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.149823150336,24459.75400647725,0.6980851862099371,0.0,1,0,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 12:00:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.149882100224,24459.928505667594,0.6108061160921352,0.0,1,0,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 12:05:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.149921400152,24460.081192459143,0.5344430703553371,0.0,1,0,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 12:10:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.149947600104,24460.21479340175,0.4676294990749738,0.0,1,0,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 12:15:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.14996506674,24460.33169422653,0.4091703533667896,0.0,1,0,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 12:20:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.14997671116,24460.43398244821,0.3580204203171888,0.0,1,0,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 12:25:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.14998447411,24460.523484642184,0.3132654418550373,0.0,1,0,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 12:30:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.14998964941,24460.60179906191,0.2741056443410343,0.0,1,0,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 12:35:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.149993099607,24460.670324179173,0.2398413606133544,0.0,1,0,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 12:40:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.14999539974,24460.730283656776,0.2098604717430134,0.0,1,0,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 12:45:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.149996933163,24460.78274819968,0.1836274335801135,0.0,1,0,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 12:50:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.149997955443,24460.82865467472,0.1606736849207664,0.0,1,0,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 12:55:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.149998636964,24460.868822840377,0.1405892613329342,0.0,1,0,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 13:00:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.14999909131,24460.903969985327,0.1230154616823711,0.0,1,0,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 13:05:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.14999939421,24460.93472373716,0.1076384343177778,0.0,1,0,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 13:10:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.149999596146,24460.961633270017,0.0941835669218562,0.0,0,-1,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 13:15:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.14999973076,24460.985179111263,0.0824105789870373,0.0,0,-1,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 13:20:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.14999982051,24461.005781722357,0.0721092285675695,0.0,0,-1,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 13:25:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.14999988034,24461.02380900706,0.0630955563028692,0.0,0,-1,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 13:30:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.149999920228,24461.039582881174,0.0552085992967477,0.0,0,-1,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 13:35:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.14999994682,24461.05338502103,0.0483075160736916,0.0,0,-1,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 13:40:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.14999996455,24461.0654618934,0.0422690710256574,0.0,0,-1,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 13:45:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.14999997637,24461.076029156728,0.0369854334530828,0.0,0,-1,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 13:50:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.14999998425,24461.08527551213,0.032362251811719,0.0,0,-1,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 13:55:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.149999989502,24461.09336607312,0.0283169686917972,0.0,0,-1,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 14:00:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.149999993,24461.100445313976,0.0247773465125646,0.0,0,-1,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 14:05:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.149999995338,24461.10663964973,0.0216801774658961,0.0,0,-1,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 14:10:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.14999999689,24461.112059693514,0.0189701547969889,0.0,0,-1,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 14:15:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.14999999793,24461.116802231823,0.0165988851222209,0.0,0,-1,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 14:20:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.149999998623,24461.12095195285,0.0145240242673025,0.0,0,-1,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 14:25:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.149999999085,24461.12458295874,0.0127085210915538,0.0,0,-1,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 14:30:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.14999999939,24461.127760088897,0.0111199558596126,0.0,0,-1,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 14:35:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.149999999598,24461.130540077786,0.0097299613116774,0.0,0,-1,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 14:40:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.14999999973,24461.132972568063,0.008513716104062,0.0,0,-1,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 14:45:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.149999999823,24461.135100997053,0.0074495015651336,0.0,0,-1,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 14:50:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.149999999885,24461.13696337242,0.0065183138503925,0.0,0,-1,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 14:55:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.149999999925,24461.13859295087,0.0057035246063605,0.0,0,-1,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 15:00:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.14999999995,24461.140018832008,0.004990584020561,0.0,0,-1,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 15:05:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.14999999997,24461.141266478007,0.0043667610152624,0.0,0,-1,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 15:10:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.14999999998,24461.142358168257,0.0038209158810786,0.0,0,-1,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 15:15:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.149999999987,24461.143313397224,0.0033433013959438,0.0,0,-1,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 15:20:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.149999999998,24461.14414922257,0.0029253887187223,0.0,0,-1,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 15:25:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.15,24461.144880569747,0.002559715128882,0.0,0,-1,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-05 15:30:00,24419.5,24526.4,24400.65,24461.15,1.0,0.0063819838930043,24461.15,24461.14552049853,0.0022397507345885,0.0,0,-1,0,0.0,0.0,0.05452564947386429,0.0295060142049544
2025-05-06 09:15:00,24500.75,24509.65,24331.8,24379.6,1.0,0.0057664640869056,24433.966666666667,24450.95233043621,-62.85949855144281,-0.0033394276617622,2,1,1,0.0,-0.0,0.05118622181210209,0.0295060142049544
2025-05-06 09:20:00,24500.75,24509.65,24331.8,24379.6,1.0,0.0057664640869056,24415.844444444447,24442.033289131687,-49.33886678806812,0.0,2,1,1,1.0,0.0,0.05118622181210209,0.0295060142049544
2025-05-06 09:25:00,24500.75,24509.65,24331.8,24379.6,1.0,0.0057664640869056,24403.762962962966,24434.229127990227,-39.39604547659837,0.0,2,1,1,1.0,0.0,0.05118622181210209,0.0295060142049544
2025-05-06 09:30:00,24500.75,24509.65,24331.8,24379.6,1.0,0.0057664640869056,24395.70864197531,24427.40048699145,-31.954564483381542,0.0,2,1,1,1.0,0.0,0.05118622181210209,0.0295060142049544
